event method rate tree multiplier bin count 
ins muscle 0.056 tree 5 0.60 21 
ins muscle 0.056 tree 5 0.70 1 
ins muscle 0.056 tree 5 0.80 0 
ins muscle 0.056 tree 5 0.90 0 
ins muscle 0.056 tree 5 1.0 0 
ins muscle 0.056 tree 5 1.1 0 
ins muscle 0.056 tree 5 1.2 0 
ins muscle 0.056 tree 5 1.3 0 
ins muscle 0.056 tree 5 1.4 0 
ins muscle 0.056 tree 5 1.5 0 
ins muscle 0.056 tree 5 1.6 0 
ins muscle 0.056 tree 5 1.7 0 
ins muscle 0.056 tree 5 1.8 0 
ins muscle 0.056 tree 5 1.9 0 
ins muscle 0.056 tree 5 2.0 0 
del muscle 0.056 tree 5 0.0 0 
del muscle 0.056 tree 5 0.10 0 
del muscle 0.056 tree 5 0.20 0 
del muscle 0.056 tree 5 0.30 1 
del muscle 0.056 tree 5 0.40 28 
del muscle 0.056 tree 5 0.50 43 
del muscle 0.056 tree 5 0.60 26 
del muscle 0.056 tree 5 0.70 2 
del muscle 0.056 tree 5 0.80 0 
del muscle 0.056 tree 5 0.90 0 
del muscle 0.056 tree 5 1.0 0 
del muscle 0.056 tree 5 1.1 0 
del muscle 0.056 tree 5 1.2 0 
del muscle 0.056 tree 5 1.3 0 
del muscle 0.056 tree 5 1.4 0 
del muscle 0.056 tree 5 1.5 0 
del muscle 0.056 tree 5 1.6 0 
del muscle 0.056 tree 5 1.7 0 
del muscle 0.056 tree 5 1.8 0 
del muscle 0.056 tree 5 1.9 0 
del muscle 0.056 tree 5 2.0 0 
ins probcons 0.005 sym 5 0.0 0 
ins probcons 0.005 sym 5 0.10 0 
ins probcons 0.005 sym 5 0.20 0 
ins probcons 0.005 sym 5 0.30 0 
ins probcons 0.005 sym 5 0.40 0 
ins probcons 0.005 sym 5 0.50 0 
ins probcons 0.005 sym 5 0.60 5 
ins probcons 0.005 sym 5 0.70 6 
ins probcons 0.005 sym 5 0.80 9 
ins probcons 0.005 sym 5 0.90 11 
ins probcons 0.005 sym 5 1.0 23 
ins probcons 0.005 sym 5 1.1 17 
ins probcons 0.005 sym 5 1.2 5 
ins probcons 0.005 sym 5 1.3 16 
ins probcons 0.005 sym 5 1.4 3 
ins probcons 0.005 sym 5 1.5 2 
ins probcons 0.005 sym 5 1.6 2 
ins probcons 0.005 sym 5 1.7 1 
ins probcons 0.005 sym 5 1.8 0 
ins probcons 0.005 sym 5 1.9 0 
ins probcons 0.005 sym 5 2.0 0 
del probcons 0.005 sym 5 0.0 0 
del probcons 0.005 sym 5 0.10 0 
del probcons 0.005 sym 5 0.20 0 
del probcons 0.005 sym 5 0.30 0 
del probcons 0.005 sym 5 0.40 0 
del probcons 0.005 sym 5 0.50 3 
del probcons 0.005 sym 5 0.60 6 
del probcons 0.005 sym 5 0.70 10 
del probcons 0.005 sym 5 0.80 11 
del probcons 0.005 sym 5 0.90 10 
del probcons 0.005 sym 5 1.0 9 
del probcons 0.005 sym 5 1.1 13 
del probcons 0.005 sym 5 1.2 10 
del probcons 0.005 sym 5 1.3 10 
del probcons 0.005 sym 5 1.4 6 
del probcons 0.005 sym 5 1.5 6 
del probcons 0.005 sym 5 1.6 3 
del probcons 0.005 sym 5 1.7 3 
del probcons 0.005 sym 5 1.8 0 
del probcons 0.005 sym 5 1.9 0 
del probcons 0.005 sym 5 2.0 0 
ins probcons 0.005 tree 5 0.0 0 
ins probcons 0.005 tree 5 0.10 0 
ins probcons 0.005 tree 5 0.20 0 
ins probcons 0.005 tree 5 0.30 0 
ins probcons 0.005 tree 5 0.40 0 
ins probcons 0.005 tree 5 0.50 0 
ins probcons 0.005 tree 5 0.60 2 
ins probcons 0.005 tree 5 0.70 3 
ins probcons 0.005 tree 5 0.80 6 
ins probcons 0.005 tree 5 0.90 8 
ins probcons 0.005 tree 5 1.0 8 
ins probcons 0.005 tree 5 1.1 11 
ins probcons 0.005 tree 5 1.2 17 
ins probcons 0.005 tree 5 1.3 13 
ins probcons 0.005 tree 5 1.4 11 
ins probcons 0.005 tree 5 1.5 7 
ins probcons 0.005 tree 5 1.6 8 
ins probcons 0.005 tree 5 1.7 1 
ins probcons 0.005 tree 5 1.8 2 
ins probcons 0.005 tree 5 1.9 2 
ins probcons 0.005 tree 5 2.0 1 
del probcons 0.005 tree 5 0.0 0 
del probcons 0.005 tree 5 0.10 0 
del probcons 0.005 tree 5 0.20 0 
del probcons 0.005 tree 5 0.30 0 
del probcons 0.005 tree 5 0.40 0 
del probcons 0.005 tree 5 0.50 1 
del probcons 0.005 tree 5 0.60 1 
del probcons 0.005 tree 5 0.70 4 
del probcons 0.005 tree 5 0.80 10 
del probcons 0.005 tree 5 0.90 10 
del probcons 0.005 tree 5 1.0 12 
del probcons 0.005 tree 5 1.1 11 
del probcons 0.005 tree 5 1.2 15 
del probcons 0.005 tree 5 1.3 11 
del probcons 0.005 tree 5 1.4 10 
del probcons 0.005 tree 5 1.5 8 
del probcons 0.005 tree 5 1.6 3 
del probcons 0.005 tree 5 1.7 3 
del probcons 0.005 tree 5 1.8 1 
del probcons 0.005 tree 5 1.9 0 
del probcons 0.005 tree 5 2.0 0 
ins probcons 0.01 sym 5 0.0 0 
ins probcons 0.01 sym 5 0.10 0 
ins probcons 0.01 sym 5 0.20 0 
ins probcons 0.01 sym 5 0.30 0 
ins probcons 0.01 sym 5 0.40 0 
ins probcons 0.01 sym 5 0.50 0 
ins probcons 0.01 sym 5 0.60 0 
ins probcons 0.01 sym 5 0.70 6 
ins probcons 0.01 sym 5 0.80 15 
ins probcons 0.01 sym 5 0.90 23 
ins probcons 0.01 sym 5 1.0 22 
ins probcons 0.01 sym 5 1.1 21 
ins probcons 0.01 sym 5 1.2 8 
ins probcons 0.01 sym 5 1.3 4 
ins probcons 0.01 sym 5 1.4 0 
ins probcons 0.01 sym 5 1.5 1 
ins probcons 0.01 sym 5 1.6 0 
ins probcons 0.01 sym 5 1.7 0 
ins probcons 0.01 sym 5 1.8 0 
ins probcons 0.01 sym 5 1.9 0 
ins probcons 0.01 sym 5 2.0 0 
del probcons 0.01 sym 5 0.0 0 
del probcons 0.01 sym 5 0.10 0 
del probcons 0.01 sym 5 0.20 0 
del probcons 0.01 sym 5 0.30 0 
del probcons 0.01 sym 5 0.40 0 
del probcons 0.01 sym 5 0.50 0 
del probcons 0.01 sym 5 0.60 2 
del probcons 0.01 sym 5 0.70 4 
del probcons 0.01 sym 5 0.80 13 
del probcons 0.01 sym 5 0.90 26 
del probcons 0.01 sym 5 1.0 27 
del probcons 0.01 sym 5 1.1 19 
del probcons 0.01 sym 5 1.2 7 
del probcons 0.01 sym 5 1.3 1 
del probcons 0.01 sym 5 1.4 1 
del probcons 0.01 sym 5 1.5 0 
del probcons 0.01 sym 5 1.6 0 
del probcons 0.01 sym 5 1.7 0 
del probcons 0.01 sym 5 1.8 0 
del probcons 0.01 sym 5 1.9 0 
del probcons 0.01 sym 5 2.0 0 
ins probcons 0.01 tree 5 0.0 0 
ins probcons 0.01 tree 5 0.10 0 
ins probcons 0.01 tree 5 0.20 0 
ins probcons 0.01 tree 5 0.30 0 
ins probcons 0.01 tree 5 0.40 1 
ins probcons 0.01 tree 5 0.50 0 
ins probcons 0.01 tree 5 0.60 2 
ins probcons 0.01 tree 5 0.70 3 
ins probcons 0.01 tree 5 0.80 12 
ins probcons 0.01 tree 5 0.90 19 
ins probcons 0.01 tree 5 1.0 22 
ins probcons 0.01 tree 5 1.1 26 
ins probcons 0.01 tree 5 1.2 6 
ins probcons 0.01 tree 5 1.3 4 
ins probcons 0.01 tree 5 1.4 2 
ins probcons 0.01 tree 5 1.5 3 
ins probcons 0.01 tree 5 1.6 0 
ins probcons 0.01 tree 5 1.7 0 
ins probcons 0.01 tree 5 1.8 0 
ins probcons 0.01 tree 5 1.9 0 
ins probcons 0.01 tree 5 2.0 0 
del probcons 0.01 tree 5 0.0 0 
del probcons 0.01 tree 5 0.10 0 
del probcons 0.01 tree 5 0.20 0 
del probcons 0.01 tree 5 0.30 0 
del probcons 0.01 tree 5 0.40 0 
del probcons 0.01 tree 5 0.50 0 
del probcons 0.01 tree 5 0.60 2 
del probcons 0.01 tree 5 0.70 3 
del probcons 0.01 tree 5 0.80 21 
del probcons 0.01 tree 5 0.90 15 
del probcons 0.01 tree 5 1.0 19 
del probcons 0.01 tree 5 1.1 22 
del probcons 0.01 tree 5 1.2 12 
del probcons 0.01 tree 5 1.3 5 
del probcons 0.01 tree 5 1.4 1 
del probcons 0.01 tree 5 1.5 0 
del probcons 0.01 tree 5 1.6 0 
del probcons 0.01 tree 5 1.7 0 
del probcons 0.01 tree 5 1.8 0 
del probcons 0.01 tree 5 1.9 0 
del probcons 0.01 tree 5 2.0 0 
ins probcons 0.028 sym 1 0.0 0 
ins probcons 0.028 sym 1 0.10 0 
ins probcons 0.028 sym 1 0.20 0 
ins probcons 0.028 sym 1 0.30 1 
ins probcons 0.028 sym 1 0.40 0 
ins probcons 0.028 sym 1 0.50 3 
ins probcons 0.028 sym 1 0.60 6 
ins probcons 0.028 sym 1 0.70 6 
ins probcons 0.028 sym 1 0.80 16 
ins probcons 0.028 sym 1 0.90 13 
ins probcons 0.028 sym 1 1.0 15 
ins probcons 0.028 sym 1 1.1 17 
ins probcons 0.028 sym 1 1.2 10 
ins probcons 0.028 sym 1 1.3 7 
ins probcons 0.028 sym 1 1.4 5 
ins probcons 0.028 sym 1 1.5 1 
ins probcons 0.028 sym 1 1.6 0 
ins probcons 0.028 sym 1 1.7 0 
ins probcons 0.028 sym 1 1.8 0 
ins probcons 0.028 sym 1 1.9 0 
ins probcons 0.028 sym 1 2.0 0 
del probcons 0.028 sym 1 0.0 0 
del probcons 0.028 sym 1 0.10 0 
del probcons 0.028 sym 1 0.20 0 
del probcons 0.028 sym 1 0.30 0 
del probcons 0.028 sym 1 0.40 1 
del probcons 0.028 sym 1 0.50 1 
del probcons 0.028 sym 1 0.60 7 
del probcons 0.028 sym 1 0.70 11 
del probcons 0.028 sym 1 0.80 10 
del probcons 0.028 sym 1 0.90 15 
del probcons 0.028 sym 1 1.0 18 
del probcons 0.028 sym 1 1.1 12 
del probcons 0.028 sym 1 1.2 11 
del probcons 0.028 sym 1 1.3 6 
del probcons 0.028 sym 1 1.4 7 
del probcons 0.028 sym 1 1.5 1 
del probcons 0.028 sym 1 1.6 0 
del probcons 0.028 sym 1 1.7 0 
del probcons 0.028 sym 1 1.8 0 
del probcons 0.028 sym 1 1.9 0 
del probcons 0.028 sym 1 2.0 0 
ins probcons 0.028 sym 2 0.0 0 
ins probcons 0.028 sym 2 0.10 0 
ins probcons 0.028 sym 2 0.20 0 
ins probcons 0.028 sym 2 0.30 0 
ins probcons 0.028 sym 2 0.40 0 
ins probcons 0.028 sym 2 0.50 0 
ins probcons 0.028 sym 2 0.60 2 
ins probcons 0.028 sym 2 0.70 7 
ins probcons 0.028 sym 2 0.80 23 
ins probcons 0.028 sym 2 0.90 26 
ins probcons 0.028 sym 2 1.0 23 
ins probcons 0.028 sym 2 1.1 10 
ins probcons 0.028 sym 2 1.2 6 
ins probcons 0.028 sym 2 1.3 2 
ins probcons 0.028 sym 2 1.4 1 
ins probcons 0.028 sym 2 1.5 0 
ins probcons 0.028 sym 2 1.6 0 
ins probcons 0.028 sym 2 1.7 0 
ins probcons 0.028 sym 2 1.8 0 
ins probcons 0.028 sym 2 1.9 0 
ins probcons 0.028 sym 2 2.0 0 
del probcons 0.028 sym 2 0.0 0 
del probcons 0.028 sym 2 0.10 0 
del probcons 0.028 sym 2 0.20 0 
del probcons 0.028 sym 2 0.30 0 
del probcons 0.028 sym 2 0.40 0 
del probcons 0.028 sym 2 0.50 2 
del probcons 0.028 sym 2 0.60 7 
del probcons 0.028 sym 2 0.70 12 
del probcons 0.028 sym 2 0.80 24 
del probcons 0.028 sym 2 0.90 19 
del probcons 0.028 sym 2 1.0 18 
del probcons 0.028 sym 2 1.1 11 
del probcons 0.028 sym 2 1.2 6 
del probcons 0.028 sym 2 1.3 1 
del probcons 0.028 sym 2 1.4 0 
del probcons 0.028 sym 2 1.5 0 
del probcons 0.028 sym 2 1.6 0 
del probcons 0.028 sym 2 1.7 0 
del probcons 0.028 sym 2 1.8 0 
del probcons 0.028 sym 2 1.9 0 
del probcons 0.028 sym 2 2.0 0 
ins probcons 0.028 sym 5 0.0 0 
ins probcons 0.028 sym 5 0.10 0 
ins probcons 0.028 sym 5 0.20 0 
ins probcons 0.028 sym 5 0.30 0 
ins probcons 0.028 sym 5 0.40 0 
ins probcons 0.028 sym 5 0.50 2 
ins probcons 0.028 sym 5 0.60 22 
ins probcons 0.028 sym 5 0.70 44 
ins probcons 0.028 sym 5 0.80 23 
ins probcons 0.028 sym 5 0.90 9 
ins probcons 0.028 sym 5 1.0 0 
ins probcons 0.028 sym 5 1.1 0 
ins probcons 0.028 sym 5 1.2 0 
ins probcons 0.028 sym 5 1.3 0 
ins probcons 0.028 sym 5 1.4 0 
ins probcons 0.028 sym 5 1.5 0 
ins probcons 0.028 sym 5 1.6 0 
ins probcons 0.028 sym 5 1.7 0 
ins probcons 0.028 sym 5 1.8 0 
ins probcons 0.028 sym 5 1.9 0 
ins probcons 0.028 sym 5 2.0 0 
del probcons 0.028 sym 5 0.0 0 
del probcons 0.028 sym 5 0.10 0 
del probcons 0.028 sym 5 0.20 0 
del probcons 0.028 sym 5 0.30 0 
del probcons 0.028 sym 5 0.40 0 
del probcons 0.028 sym 5 0.50 4 
del probcons 0.028 sym 5 0.60 33 
del probcons 0.028 sym 5 0.70 40 
del probcons 0.028 sym 5 0.80 21 
del probcons 0.028 sym 5 0.90 1 
del probcons 0.028 sym 5 1.0 1 
del probcons 0.028 sym 5 1.1 0 
del probcons 0.028 sym 5 1.2 0 
del probcons 0.028 sym 5 1.3 0 
del probcons 0.028 sym 5 1.4 0 
del probcons 0.028 sym 5 1.5 0 
del probcons 0.028 sym 5 1.6 0 
del probcons 0.028 sym 5 1.7 0 
del probcons 0.028 sym 5 1.8 0 
del probcons 0.028 sym 5 1.9 0 
del probcons 0.028 sym 5 2.0 0 
ins probcons 0.028 tree 1 0.0 0 
ins probcons 0.028 tree 1 0.10 0 
ins probcons 0.028 tree 1 0.20 0 
ins probcons 0.028 tree 1 0.30 1 
ins probcons 0.028 tree 1 0.40 0 
ins probcons 0.028 tree 1 0.50 3 
ins probcons 0.028 tree 1 0.60 3 
ins probcons 0.028 tree 1 0.70 5 
ins probcons 0.028 tree 1 0.80 10 
ins probcons 0.028 tree 1 0.90 20 
ins probcons 0.028 tree 1 1.0 15 
ins probcons 0.028 tree 1 1.1 15 
ins probcons 0.028 tree 1 1.2 10 
ins probcons 0.028 tree 1 1.3 8 
ins probcons 0.028 tree 1 1.4 5 
ins probcons 0.028 tree 1 1.5 2 
ins probcons 0.028 tree 1 1.6 2 
ins probcons 0.028 tree 1 1.7 0 
ins probcons 0.028 tree 1 1.8 1 
ins probcons 0.028 tree 1 1.9 0 
ins probcons 0.028 tree 1 2.0 0 
del probcons 0.028 tree 1 0.0 0 
del probcons 0.028 tree 1 0.10 0 
del probcons 0.028 tree 1 0.20 0 
del probcons 0.028 tree 1 0.30 0 
del probcons 0.028 tree 1 0.40 0 
del probcons 0.028 tree 1 0.50 2 
del probcons 0.028 tree 1 0.60 4 
del probcons 0.028 tree 1 0.70 14 
del probcons 0.028 tree 1 0.80 15 
del probcons 0.028 tree 1 0.90 10 
del probcons 0.028 tree 1 1.0 20 
del probcons 0.028 tree 1 1.1 16 
del probcons 0.028 tree 1 1.2 8 
del probcons 0.028 tree 1 1.3 4 
del probcons 0.028 tree 1 1.4 3 
del probcons 0.028 tree 1 1.5 3 
del probcons 0.028 tree 1 1.6 0 
del probcons 0.028 tree 1 1.7 0 
del probcons 0.028 tree 1 1.8 1 
del probcons 0.028 tree 1 1.9 0 
del probcons 0.028 tree 1 2.0 0 
ins probcons 0.028 tree 2 0.0 0 
ins probcons 0.028 tree 2 0.10 0 
ins probcons 0.028 tree 2 0.20 0 
ins probcons 0.028 tree 2 0.30 0 
ins probcons 0.028 tree 2 0.40 0 
ins probcons 0.028 tree 2 0.50 1 
ins probcons 0.028 tree 2 0.60 4 
ins probcons 0.028 tree 2 0.70 13 
ins probcons 0.028 tree 2 0.80 22 
ins probcons 0.028 tree 2 0.90 35 
ins probcons 0.028 tree 2 1.0 13 
ins probcons 0.028 tree 2 1.1 5 
ins probcons 0.028 tree 2 1.2 4 
ins probcons 0.028 tree 2 1.3 3 
ins probcons 0.028 tree 2 1.4 0 
ins probcons 0.028 tree 2 1.5 0 
ins probcons 0.028 tree 2 1.6 0 
ins probcons 0.028 tree 2 1.7 0 
ins probcons 0.028 tree 2 1.8 0 
ins probcons 0.028 tree 2 1.9 0 
ins probcons 0.028 tree 2 2.0 0 
del probcons 0.028 tree 2 0.0 0 
del probcons 0.028 tree 2 0.10 0 
del probcons 0.028 tree 2 0.20 0 
del probcons 0.028 tree 2 0.30 0 
del probcons 0.028 tree 2 0.40 1 
del probcons 0.028 tree 2 0.50 1 
del probcons 0.028 tree 2 0.60 3 
del probcons 0.028 tree 2 0.70 16 
del probcons 0.028 tree 2 0.80 20 
del probcons 0.028 tree 2 0.90 28 
del probcons 0.028 tree 2 1.0 14 
del probcons 0.028 tree 2 1.1 8 
del probcons 0.028 tree 2 1.2 8 
del probcons 0.028 tree 2 1.3 0 
del probcons 0.028 tree 2 1.4 1 
del probcons 0.028 tree 2 1.5 0 
del probcons 0.028 tree 2 1.6 0 
del probcons 0.028 tree 2 1.7 0 
del probcons 0.028 tree 2 1.8 0 
del probcons 0.028 tree 2 1.9 0 
del probcons 0.028 tree 2 2.0 0 
ins probcons 0.028 tree 5 0.0 0 
ins probcons 0.028 tree 5 0.10 0 
ins probcons 0.028 tree 5 0.20 0 
ins probcons 0.028 tree 5 0.30 0 
ins probcons 0.028 tree 5 0.40 1 
ins probcons 0.028 tree 5 0.50 0 
ins probcons 0.028 tree 5 0.60 19 
ins probcons 0.028 tree 5 0.70 27 
ins probcons 0.028 tree 5 0.80 34 
ins probcons 0.028 tree 5 0.90 13 
ins probcons 0.028 tree 5 1.0 2 
ins probcons 0.028 tree 5 1.1 4 
ins probcons 0.028 tree 5 1.2 0 
ins probcons 0.028 tree 5 1.3 0 
ins probcons 0.028 tree 5 1.4 0 
ins probcons 0.028 tree 5 1.5 0 
ins probcons 0.028 tree 5 1.6 0 
ins probcons 0.028 tree 5 1.7 0 
ins probcons 0.028 tree 5 1.8 0 
ins probcons 0.028 tree 5 1.9 0 
ins probcons 0.028 tree 5 2.0 0 
del probcons 0.028 tree 5 0.0 0 
del probcons 0.028 tree 5 0.10 0 
del probcons 0.028 tree 5 0.20 0 
del probcons 0.028 tree 5 0.30 0 
del probcons 0.028 tree 5 0.40 0 
del probcons 0.028 tree 5 0.50 4 
del probcons 0.028 tree 5 0.60 14 
del probcons 0.028 tree 5 0.70 30 
del probcons 0.028 tree 5 0.80 31 
del probcons 0.028 tree 5 0.90 16 
del probcons 0.028 tree 5 1.0 5 
del probcons 0.028 tree 5 1.1 0 
del probcons 0.028 tree 5 1.2 0 
del probcons 0.028 tree 5 1.3 0 
del probcons 0.028 tree 5 1.4 0 
del probcons 0.028 tree 5 1.5 0 
del probcons 0.028 tree 5 1.6 0 
del probcons 0.028 tree 5 1.7 0 
del probcons 0.028 tree 5 1.8 0 
del probcons 0.028 tree 5 1.9 0 
del probcons 0.028 tree 5 2.0 0 
ins probcons 0.056 sym 2 0.0 0 
ins probcons 0.056 sym 2 0.10 0 
ins probcons 0.056 sym 2 0.20 0 
ins probcons 0.056 sym 2 0.30 0 
ins probcons 0.056 sym 2 0.40 0 
ins probcons 0.056 sym 2 0.50 2 
ins probcons 0.056 sym 2 0.60 11 
ins probcons 0.056 sym 2 0.70 30 
ins probcons 0.056 sym 2 0.80 36 
ins probcons 0.056 sym 2 0.90 18 
ins probcons 0.056 sym 2 1.0 3 
ins probcons 0.056 sym 2 1.1 0 
ins probcons 0.056 sym 2 1.2 0 
ins probcons 0.056 sym 2 1.3 0 
ins probcons 0.056 sym 2 1.4 0 
ins probcons 0.056 sym 2 1.5 0 
ins probcons 0.056 sym 2 1.6 0 
ins probcons 0.056 sym 2 1.7 0 
ins probcons 0.056 sym 2 1.8 0 
ins probcons 0.056 sym 2 1.9 0 
ins probcons 0.056 sym 2 2.0 0 
del probcons 0.056 sym 2 0.0 0 
del probcons 0.056 sym 2 0.10 0 
del probcons 0.056 sym 2 0.20 0 
del probcons 0.056 sym 2 0.30 0 
del probcons 0.056 sym 2 0.40 0 
del probcons 0.056 sym 2 0.50 3 
del probcons 0.056 sym 2 0.60 12 
del probcons 0.056 sym 2 0.70 36 
del probcons 0.056 sym 2 0.80 36 
del probcons 0.056 sym 2 0.90 10 
del probcons 0.056 sym 2 1.0 3 
del probcons 0.056 sym 2 1.1 0 
del probcons 0.056 sym 2 1.2 0 
del probcons 0.056 sym 2 1.3 0 
del probcons 0.056 sym 2 1.4 0 
del probcons 0.056 sym 2 1.5 0 
del probcons 0.056 sym 2 1.6 0 
del probcons 0.056 sym 2 1.7 0 
del probcons 0.056 sym 2 1.8 0 
del probcons 0.056 sym 2 1.9 0 
del probcons 0.056 sym 2 2.0 0 
ins probcons 0.056 sym 5 0.0 0 
ins probcons 0.056 sym 5 0.10 0 
ins probcons 0.056 sym 5 0.20 0 
ins probcons 0.056 sym 5 0.30 1 
ins probcons 0.056 sym 5 0.40 45 
ins probcons 0.056 sym 5 0.50 40 
ins probcons 0.056 sym 5 0.60 13 
ins probcons 0.056 sym 5 0.70 1 
ins probcons 0.056 sym 5 0.80 0 
ins probcons 0.056 sym 5 0.90 0 
ins probcons 0.056 sym 5 1.0 0 
ins probcons 0.056 sym 5 1.1 0 
ins probcons 0.056 sym 5 1.2 0 
ins probcons 0.056 sym 5 1.3 0 
ins probcons 0.056 sym 5 1.4 0 
ins probcons 0.056 sym 5 1.5 0 
ins probcons 0.056 sym 5 1.6 0 
ins probcons 0.056 sym 5 1.7 0 
ins probcons 0.056 sym 5 1.8 0 
ins probcons 0.056 sym 5 1.9 0 
ins probcons 0.056 sym 5 2.0 0 
del probcons 0.056 sym 5 0.0 0 
del probcons 0.056 sym 5 0.10 0 
del probcons 0.056 sym 5 0.20 0 
del probcons 0.056 sym 5 0.30 14 
del probcons 0.056 sym 5 0.40 72 
del probcons 0.056 sym 5 0.50 14 
del probcons 0.056 sym 5 0.60 0 
del probcons 0.056 sym 5 0.70 0 
del probcons 0.056 sym 5 0.80 0 
del probcons 0.056 sym 5 0.90 0 
del probcons 0.056 sym 5 1.0 0 
del probcons 0.056 sym 5 1.1 0 
del probcons 0.056 sym 5 1.2 0 
del probcons 0.056 sym 5 1.3 0 
del probcons 0.056 sym 5 1.4 0 
del probcons 0.056 sym 5 1.5 0 
del probcons 0.056 sym 5 1.6 0 
del probcons 0.056 sym 5 1.7 0 
del probcons 0.056 sym 5 1.8 0 
del probcons 0.056 sym 5 1.9 0 
del probcons 0.056 sym 5 2.0 0 
ins probcons 0.056 tree 2 0.0 0 
ins probcons 0.056 tree 2 0.10 0 
ins probcons 0.056 tree 2 0.20 0 
ins probcons 0.056 tree 2 0.30 0 
ins probcons 0.056 tree 2 0.40 0 
ins probcons 0.056 tree 2 0.50 3 
ins probcons 0.056 tree 2 0.60 11 
ins probcons 0.056 tree 2 0.70 36 
ins probcons 0.056 tree 2 0.80 34 
ins probcons 0.056 tree 2 0.90 11 
ins probcons 0.056 tree 2 1.0 2 
ins probcons 0.056 tree 2 1.1 3 
ins probcons 0.056 tree 2 1.2 0 
ins probcons 0.056 tree 2 1.3 0 
ins probcons 0.056 tree 2 1.4 0 
ins probcons 0.056 tree 2 1.5 0 
ins probcons 0.056 tree 2 1.6 0 
ins probcons 0.056 tree 2 1.7 0 
ins probcons 0.056 tree 2 1.8 0 
ins probcons 0.056 tree 2 1.9 0 
ins probcons 0.056 tree 2 2.0 0 
del probcons 0.056 tree 2 0.0 0 
del probcons 0.056 tree 2 0.10 0 
del probcons 0.056 tree 2 0.20 0 
del probcons 0.056 tree 2 0.30 0 
del probcons 0.056 tree 2 0.40 0 
del probcons 0.056 tree 2 0.50 3 
del probcons 0.056 tree 2 0.60 13 
del probcons 0.056 tree 2 0.70 27 
del probcons 0.056 tree 2 0.80 34 
del probcons 0.056 tree 2 0.90 19 
del probcons 0.056 tree 2 1.0 4 
del probcons 0.056 tree 2 1.1 0 
del probcons 0.056 tree 2 1.2 0 
del probcons 0.056 tree 2 1.3 0 
del probcons 0.056 tree 2 1.4 0 
del probcons 0.056 tree 2 1.5 0 
del probcons 0.056 tree 2 1.6 0 
del probcons 0.056 tree 2 1.7 0 
del probcons 0.056 tree 2 1.8 0 
del probcons 0.056 tree 2 1.9 0 
del probcons 0.056 tree 2 2.0 0 
ins probcons 0.056 tree 5 0.0 0 
ins probcons 0.056 tree 5 0.10 0 
ins probcons 0.056 tree 5 0.20 0 
ins probcons 0.056 tree 5 0.30 0 
ins probcons 0.056 tree 5 0.40 6 
ins probcons 0.056 tree 5 0.50 35 
ins probcons 0.056 tree 5 0.60 47 
ins probcons 0.056 tree 5 0.70 12 
ins probcons 0.056 tree 5 0.80 0 
ins probcons 0.056 tree 5 0.90 0 
ins probcons 0.056 tree 5 1.0 0 
ins probcons 0.056 tree 5 1.1 0 
ins probcons 0.056 tree 5 1.2 0 
ins probcons 0.056 tree 5 1.3 0 
ins probcons 0.056 tree 5 1.4 0 
ins probcons 0.056 tree 5 1.5 0 
ins probcons 0.056 tree 5 1.6 0 
ins probcons 0.056 tree 5 1.7 0 
ins probcons 0.056 tree 5 1.8 0 
ins probcons 0.056 tree 5 1.9 0 
ins probcons 0.056 tree 5 2.0 0 
del probcons 0.056 tree 5 0.0 0 
del probcons 0.056 tree 5 0.10 0 
del probcons 0.056 tree 5 0.20 0 
del probcons 0.056 tree 5 0.30 0 
del probcons 0.056 tree 5 0.40 10 
del probcons 0.056 tree 5 0.50 46 
del probcons 0.056 tree 5 0.60 37 
del probcons 0.056 tree 5 0.70 7 
del probcons 0.056 tree 5 0.80 0 
del probcons 0.056 tree 5 0.90 0 
del probcons 0.056 tree 5 1.0 0 
del probcons 0.056 tree 5 1.1 0 
del probcons 0.056 tree 5 1.2 0 
del probcons 0.056 tree 5 1.3 0 
del probcons 0.056 tree 5 1.4 0 
del probcons 0.056 tree 5 1.5 0 
del probcons 0.056 tree 5 1.6 0 
del probcons 0.056 tree 5 1.7 0 
del probcons 0.056 tree 5 1.8 0 
del probcons 0.056 tree 5 1.9 0 
del probcons 0.056 tree 5 2.0 0 
ins prank 0.005 sym 5 0.0 0 
ins prank 0.005 sym 5 0.10 0 
ins prank 0.005 sym 5 0.20 0 
ins prank 0.005 sym 5 0.30 0 
ins prank 0.005 sym 5 0.40 0 
ins prank 0.005 sym 5 0.50 0 
ins prank 0.005 sym 5 0.60 1 
ins prank 0.005 sym 5 0.70 3 
ins prank 0.005 sym 5 0.80 3 
ins prank 0.005 sym 5 0.90 10 
ins prank 0.005 sym 5 1.0 19 
ins prank 0.005 sym 5 1.1 12 
ins prank 0.005 sym 5 1.2 23 
ins prank 0.005 sym 5 1.3 7 
ins prank 0.005 sym 5 1.4 7 
ins prank 0.005 sym 5 1.5 6 
ins prank 0.005 sym 5 1.6 4 
ins prank 0.005 sym 5 1.7 3 
ins prank 0.005 sym 5 1.8 1 
ins prank 0.005 sym 5 1.9 0 
ins prank 0.005 sym 5 2.0 1 
del prank 0.005 sym 5 0.0 0 
del prank 0.005 sym 5 0.10 0 
del prank 0.005 sym 5 0.20 0 
del prank 0.005 sym 5 0.30 0 
del prank 0.005 sym 5 0.40 0 
del prank 0.005 sym 5 0.50 1 
